experiment_id,architecture,n_examples,fixture_offline,em,em_ci_low,em_ci_high,f1,f1_ci_low,f1_ci_high,soft_em,soft_em_ci_low,soft_em_ci_high,contains_gold,contains_gold_ci_low,contains_gold_ci_high,soft_f1,soft_f1_ci_low,soft_f1_ci_high,lexical_sim,lexical_sim_ci_low,lexical_sim_ci_high,abstention_correct,abstention_correct_ci_low,abstention_correct_ci_high,recall@k,recall@k_ci_low,recall@k_ci_high,mrr,mrr_ci_low,mrr_ci_high,latency_ms,latency_ms_ci_low,latency_ms_ci_high,model_calls,model_calls_ci_low,model_calls_ci_high,retrieval_calls,retrieval_calls_ci_low,retrieval_calls_ci_high,tokens,tokens_ci_low,tokens_ci_high
live_hotpot150_equal_retrieval_rag,rag,153,False,0.5032679738562091,0.42483660130718953,0.5816993464052288,0.09669495178301447,0.08106759769163048,0.11352729926735144,0.0,0.0,0.0,0.5032679738562091,0.42483660130718953,0.5816993464052288,0.2760914313158402,0.23895313935329288,0.31365224951760967,0.06299256286127129,0.05265832737771462,0.07439633389040261,0.8496732026143791,0.7972222222222223,0.9019607843137255,0.3658399263571677,0.33120900507538437,0.4051080633925462,0.8437931034482758,0.7956293103448276,0.8885114942528733,8571.692898803769,7936.188441076684,9257.736522783887,1.0,1.0,1.0,1.0,1.0,1.0,336.62745098039215,328.0057189542483,344.82385620915034
live_hotpot150_equal_retrieval_single_agent,single_agent,153,False,0.5163398692810458,0.43137254901960786,0.5947712418300654,0.09767836428613742,0.08115529043781496,0.11528230810290116,0.0,0.0,0.0,0.5098039215686274,0.42483660130718953,0.5947712418300654,0.2770159247484039,0.23677701406661325,0.31490961999539685,0.06445967278330242,0.05328167954053304,0.0764664498756981,0.803921568627451,0.738562091503268,0.8627450980392157,1.0,1.0,1.0,1.0,1.0,1.0,25423.0426075491,23665.321677511416,27120.641788313187,2.934640522875817,2.7712418300653594,3.084967320261438,1.1176470588235294,1.0,1.2352941176470589,859.1699346405229,771.3619281045751,947.196568627451
live_hotpot150_equal_retrieval_multi_agent,multi_agent,153,False,0.6209150326797386,0.5424836601307189,0.6993464052287581,0.10475049737616747,0.08950803595262848,0.12024430841441934,0.0,0.0,0.0,0.6209150326797386,0.5424836601307189,0.6993464052287581,0.3327443187334572,0.29733916977757,0.3707932149777949,0.06967009490905188,0.05953345526361906,0.07996599792724692,0.9477124183006536,0.9084967320261438,0.9803921568627451,0.6329569089913918,0.5916576976663184,0.6749223578145992,0.8509526297457332,0.8056509056078021,0.8929530651340994,43183.51189181043,42552.015050723654,43833.629924589695,5.0,5.0,5.0,3.0,3.0,3.0,2732.346405228758,2682.828431372549,2776.395751633987
